Employee ID,Job Title,Years in Role,Performance Rating,Promotion,Satisfaction Level,Job Stability,Salary Growth Rate
6d938994-8fdd-4434-818d-fdf30c718900,Software Engineer,3,8,Yes,5,No,5.756906788682786
bfdfae1d-418f-41ed-a726-0a63d0b0826d,Marketing Manager,2,5,Yes,9,No,7.065842868120418
9c6f0600-82bd-4448-aec6-4b3e539a8da3,Product Manager,3,3,No,2,No,9.529435858879229
51e441c6-7224-44b2-8382-b762a704b4bf,Product Manager,5,2,No,1,Yes,10.204762894963892
4ef69621-f863-46f3-9300-8054d125cd13,Data Scientist,5,5,Yes,10,No,19.521876247540188
49c8cfe0-a3ad-44ac-ab01-aa5a1c13a8ec,Marketing Manager,7,3,No,7,Yes,8.453937112434884
93ecba8d-ac7e-4894-8cac-e71d3f9338dd,Data Scientist,9,5,No,5,No,7.566266414386877
05731868-bc82-4e0d-8764-c395a3054de6,Software Engineer,8,2,No,6,No,15.913443345495832
46d67c0d-8399-4c59-82ab-08a8aab185e8,Software Engineer,6,4,No,1,No,19.293355898649963
eb040f93-e582-47ce-a6fa-4a10ef37c4d4,Software Engineer,3,9,No,5,Yes,6.742056850041401
573c3c67-0bcd-4d6c-bb21-cd856da6d379,Software Engineer,6,9,No,7,Yes,5.655120806919937
89d19a9e-c3da-44d0-b25f-a58cc41ee99f,Marketing Manager,6,8,Yes,2,No,18.560156810100136
1e23eb31-96e5-468a-a948-0d20f8400de6,Product Manager,2,2,No,5,Yes,8.87752684145502
bcae1282-5cd7-4772-bc37-6daa4e6ed9ea,Marketing Manager,4,4,No,4,Yes,12.3232887311907
d44043f1-4abc-462e-a15b-7d4c0a2595cf,HR Specialist,2,8,No,5,No,19.577185385541664
e185ebaa-7cf1-4ce1-9dda-e28d6d516075,Data Scientist,1,7,No,8,No,15.926600756568837
a9b103cd-3918-4cd7-8fb2-35a03bea68d3,Marketing Manager,3,1,No,10,Yes,16.145906631291286
f7b856c3-7ab9-467b-90b9-a9b799545040,HR Specialist,1,8,No,10,Yes,18.105861440200506
3fc7d9f4-c536-4415-843d-2e63d0629253,Data Scientist,3,3,Yes,3,Yes,6.160120610845826
5e37220a-c2e8-4b59-a906-92d8e3ea54d5,Data Scientist,2,1,No,3,Yes,10.85767240933281
6effae31-f737-41a5-8464-2507621511aa,HR Specialist,1,7,No,2,No,10.997717169937893
64bc2128-3444-4331-9cad-5407190b2ede,Software Engineer,8,4,No,4,Yes,9.985601914755438
244ab9a1-17ec-4e4f-80a3-03a09a4d6162,Marketing Manager,7,2,No,4,No,11.074630133215734
194b054b-638f-42e9-8c6d-e592628451e2,Product Manager,5,6,Yes,8,No,12.943133965037033
e3dbb9cc-8a1e-46dd-ae83-2c76a64e85fe,Software Engineer,6,6,No,7,Yes,14.215071056826874
dc3677bd-c850-4d5d-82bb-80760ec82648,Product Manager,2,7,No,6,No,18.456375542603283
1f9584a6-26ad-48fb-b546-90a5b1227335,Marketing Manager,9,5,No,3,No,8.869766093385854
30781197-0c0c-4471-9bd2-b38bee03cc47,Software Engineer,5,5,No,8,No,16.882637193224554
d631328c-460e-4a2f-88e5-56adecf7fcbe,Product Manager,10,4,No,2,Yes,15.747927935418272
127bd545-4ce8-4365-9c39-ecec5fc8d571,Marketing Manager,4,7,No,2,No,10.54229349809571
8a4f30ac-1b9b-4360-8de4-c6eb4b00b21e,Data Scientist,1,5,No,3,Yes,8.233392903994995
f1a057d1-cb46-4be8-a3bc-581d4a2f4797,Product Manager,8,9,Yes,10,No,14.002678999172648
e214f0f2-24f0-4b66-b2d7-2db375e0b00b,Data Scientist,9,2,No,4,No,18.380627007530784
5061559b-9476-4c10-a515-0a7788f7de58,Product Manager,5,5,No,2,No,18.663765025977177
b7fbbcbf-72d2-4054-9542-b9483b14ca73,Software Engineer,3,5,No,4,No,17.24125105894774
de2fce7b-7460-4df7-a896-ba77e5fdb66f,Product Manager,3,5,No,4,Yes,14.224629429723052
830ece28-20d1-4501-9908-283952e18e67,HR Specialist,8,1,Yes,7,No,16.71278827287503
815879d7-ecb6-456b-b087-15a663f025dc,Product Manager,7,2,No,2,No,14.444905424664876
b30fe53a-95c1-451e-be31-c8d15ad04e18,Product Manager,5,3,No,2,Yes,12.485359425099018
948a16e6-1053-4a65-947c-e437dfc178c7,Software Engineer,2,5,No,8,Yes,19.648514716174596
d94529d5-5cc4-46df-a9e5-806eff87b7f4,HR Specialist,8,5,No,8,No,6.185003648601708
27231c77-a5ac-4b45-96e6-68ad227fcc13,Product Manager,4,7,Yes,10,No,11.017794792758004
b33dec29-5310-48d6-9a74-81bfaefca386,Software Engineer,8,7,Yes,8,Yes,12.20773533321099
5e06f42f-2a3e-4865-97c9-e8deb3feb8c0,Data Scientist,3,10,No,6,Yes,19.00392002449044
37054865-e9da-4a80-847f-18210c0b221a,Software Engineer,3,7,Yes,1,No,15.968213712628657
83b62a9b-8eba-4aa6-9ab1-b2c990e478f1,Software Engineer,8,1,Yes,9,Yes,9.905732025816624
861c53a4-81b0-471b-aca2-0b8a89cd2097,Marketing Manager,7,8,No,9,No,16.031748465637122
5f6cdfa0-8329-41f5-8293-369b4919c46c,Marketing Manager,8,4,No,4,Yes,5.169662961814757
13a0f4f0-335b-40de-b95c-08025fb17f9f,Marketing Manager,10,5,No,4,Yes,10.871249931549466
a8e388b5-9a7f-452c-ba9a-c0b49680c9e5,Marketing Manager,9,3,No,7,No,16.954755702600494
22966c8f-fe29-48b6-9a61-4ef3a7e5680b,HR Specialist,3,10,Yes,4,Yes,11.665935200306134
2f918f8f-5192-4659-9f3f-54668501eb02,Data Scientist,6,9,No,10,No,16.174193379503357
b7566066-6821-4669-a755-895397c7f515,Software Engineer,7,8,No,7,Yes,15.17660937571975
055ab242-3f16-4bcd-b834-c66a370c1aaa,HR Specialist,4,1,No,9,No,13.6254008823043
95ec1181-17d4-479f-a6e7-81f81a2984c2,Product Manager,3,2,Yes,8,Yes,9.74014213297899
48a64d72-a24d-4bb4-9d4b-2c2974bb0268,Data Scientist,3,5,Yes,3,No,10.880094057212975
addc6555-43d1-45e9-8331-cdc0eac73638,Marketing Manager,10,9,No,6,Yes,8.983148868973405
d8aa831d-d958-4518-a1f4-9f07e93af499,Product Manager,6,10,No,9,No,17.63181436670687
6ba32091-02da-4ceb-b379-3bac75f5d51b,Product Manager,9,1,Yes,10,Yes,14.37095892200437
77b2e0ea-3b97-42be-a613-74b0d210f79a,Data Scientist,5,9,Yes,1,Yes,15.618956531015062
1d56ebb9-aa63-4506-b87a-9b065b96f54a,Product Manager,8,9,No,7,No,7.279436841948848
f9d51db1-27cd-4af1-8570-7de51d26b883,HR Specialist,6,10,No,9,No,5.965564994688794
7297d8b8-66af-4efa-a0e3-0fab3e052a73,Software Engineer,10,4,No,4,No,13.502414588455386
f69429d8-3360-43de-be31-8b3cf51690c2,HR Specialist,8,8,No,9,No,13.884588029319145
64d2524d-69ec-41f8-8f5f-ee9a7ce68669,HR Specialist,9,9,No,3,No,11.599224320628014
6282230a-5483-4dba-9ff6-d5adb018a681,HR Specialist,8,1,No,1,Yes,15.21739719630071
29781ede-1bfc-45a3-8656-7654b944dd3b,Marketing Manager,9,7,Yes,10,Yes,18.228134774706785
4ea1b7a7-ddb0-4900-8a32-765e6fc15074,Data Scientist,1,1,No,8,No,19.012092070991976
66e14398-bb8b-47cd-afb0-15ce1ca54a7e,Marketing Manager,1,3,Yes,8,Yes,16.883240313132866
21c10a79-8035-4e06-a795-ad18c91a989f,Marketing Manager,9,8,No,6,Yes,13.297221696378692
89744e49-e745-4461-96bc-e3a74687508e,Data Scientist,4,5,Yes,4,Yes,19.78621389255518
cf55e6d0-f160-4384-aef7-b7240b641f23,Software Engineer,9,6,No,6,Yes,10.75335658217418
100daaed-9831-40ea-8a6d-07fc273e9475,Data Scientist,3,8,No,10,No,17.790812529143146
c50ee99e-33d4-472c-9732-6650f58148a6,Product Manager,2,7,No,2,Yes,9.156622965873503
84f73277-859c-492b-8c28-687f6fb89344,HR Specialist,7,8,No,2,No,13.660709489234241
04cf5f9f-6a46-4cf2-ba78-079b6e108f1e,Product Manager,4,7,Yes,5,No,9.836021031191567
703fcfa2-d5e2-452b-b362-8c403554c7c4,Product Manager,7,7,No,2,Yes,17.549172349971936
0d97fa16-a029-45ec-bcf9-03ea77489358,Data Scientist,10,5,Yes,4,Yes,17.02515261104521
e50552f3-2c39-402e-9955-5c078a755688,Software Engineer,1,3,Yes,7,Yes,7.830695625295797
4f0ba774-6a24-4e4c-bc9c-224fc22ab3a8,Product Manager,8,9,No,9,Yes,7.454159247552265
99fe3d87-d98a-4006-b867-2f573686bba7,Product Manager,7,8,No,9,No,19.22340129007626
d2d82bce-57cb-4558-9ae2-5c57402d5506,Product Manager,10,5,No,6,Yes,10.478516872292413
784ac08b-32ce-41b4-8cb6-a6db3a80dbb7,Software Engineer,10,2,Yes,2,No,13.101364835993047
b2cfe8da-ed49-4618-a81b-c4fa86b6754b,Product Manager,6,1,No,2,Yes,14.751578673641593
18af1e91-b12e-4a6e-8963-91d1860e0811,Marketing Manager,8,1,Yes,2,Yes,8.920656805685137
640545a0-0fe4-4231-84f1-1057506aaa8b,Marketing Manager,3,5,No,1,No,7.587048090497517
ae776cab-69ee-4eed-ad4e-09212e6af572,Marketing Manager,6,2,No,6,Yes,9.720205967817368
20919bf4-6689-41ec-83eb-50e6a7bd0519,Software Engineer,10,8,Yes,5,Yes,15.891280916066686
d50fc4b7-e24c-413d-831c-c44ec76f9012,Software Engineer,1,9,No,8,Yes,7.8269313079693585
8b8b45da-7976-4eeb-b5eb-6ce09d2f7e9e,HR Specialist,7,2,Yes,10,No,10.573689527796073
f15475ee-da7e-434d-bb20-2e9057e2eea1,HR Specialist,3,1,No,2,No,13.918857688887698
2467850e-3158-4fb4-82e6-5bad8f84996d,Marketing Manager,5,1,No,9,No,16.81546354928442
69e6584f-823e-4264-802c-35690d6e5fbb,Software Engineer,7,4,No,8,No,19.31432228965148
eb35e13b-4c01-407b-a627-1786c06cda94,HR Specialist,2,4,No,4,No,18.08580341145835
7dc17aed-e004-4718-972c-5001be555f2d,Data Scientist,10,5,No,6,No,8.818888442633735
b9322917-3aa6-40e9-9d34-c5ff1fbf3515,Product Manager,9,5,No,8,Yes,8.858384764560407
10c9e009-d13d-4fb1-a42c-da70e2251106,Marketing Manager,3,9,No,1,No,12.951864589143653
ea1b212b-f9e0-48bd-83b9-df197260dd53,Product Manager,2,4,No,1,Yes,14.249150324117432
2be7f53c-bbb0-4dcb-9d70-51828950101d,Marketing Manager,8,2,No,8,No,10.494813699900522
1a3e3ff0-b707-4bc6-bb8b-d53236af3663,Product Manager,2,6,No,2,Yes,11.59995425131809
53c2b28f-a952-4ad4-95af-a1309111a9b0,Marketing Manager,9,8,Yes,3,Yes,9.768136290916665
7ef551b2-f8cc-4841-a1c8-c794f2c87a18,Marketing Manager,2,4,Yes,6,Yes,19.310191538792257
0ff30bc0-9e15-412c-beaf-a2be8330545b,Marketing Manager,6,8,No,6,Yes,14.433614347740392
16b14477-9784-4a1c-872b-14db3197e0b6,Marketing Manager,2,8,No,8,No,19.407595145973062
5fdcc0f8-ab2c-4795-99cc-3b6f5df01b70,Marketing Manager,9,8,Yes,10,No,18.18164592968604
e4522ca8-e7c9-43b6-a636-4c46ce1168f2,Marketing Manager,4,3,Yes,10,No,6.154191768185246
2665b1e1-098c-4b47-8b42-61e5b1d7aac6,HR Specialist,3,3,No,7,No,6.404533496993909
3a911431-800d-45c0-8707-0f54c9dfa1fa,Product Manager,9,8,No,7,Yes,5.0797706344821405
458a92cf-cfea-4ed2-82b2-520d8e5868ce,Marketing Manager,3,1,No,1,Yes,8.905696638735318
63252043-db71-4b7c-a1d2-daad63d8437e,Software Engineer,9,6,No,1,Yes,5.80558956612418
a7d99670-261f-4606-8bfd-dc27d72ba1da,Data Scientist,2,5,No,3,Yes,5.387306066194781
b6914385-b138-4b52-a8e3-6fde36d1a137,Marketing Manager,3,10,Yes,6,Yes,18.89214983658342
cf886e48-b8cb-4391-a88c-359609effbff,Data Scientist,3,7,Yes,5,Yes,10.178801709606073
c20d0421-adf5-4bf7-b372-dd3ffc354f4f,Product Manager,1,5,No,5,No,7.269056575772783
7e2f327d-b017-4305-ab7d-53a844707bd7,HR Specialist,5,2,No,1,Yes,17.898638648079306
b8323f13-3bfe-458a-aa9b-b130db0630fc,HR Specialist,3,10,Yes,8,No,6.194271395206982
06c9fe91-56a9-4d3a-88db-6ddfa12b35ea,Software Engineer,2,7,Yes,8,No,12.048552154940385
319545b3-ec39-4d1c-9efa-ade8599df417,HR Specialist,4,1,No,2,No,10.827000636238822
0f2f5cc7-403e-4252-811a-9ecc8139526a,HR Specialist,3,10,No,9,Yes,19.452589821775895
f734b16e-5fd1-4db4-88f0-775434f7d631,Software Engineer,2,4,No,10,No,15.015839214551235
399ea57a-c8d4-490c-b27b-d3c551dbedd6,Software Engineer,4,9,Yes,2,Yes,14.853587249042457
d7f3fc5a-f76e-475c-bb79-ad48ace68cdc,Data Scientist,4,8,Yes,4,Yes,19.483006371768976
c050aebb-93d7-4d79-8471-a37eeb1bad2e,Marketing Manager,10,9,No,5,Yes,10.801738877342906
c8c1d000-f821-4d24-817c-53c6634b10db,HR Specialist,10,3,No,6,No,12.606477899488528
9c067969-4cca-4a95-a9b1-bca7f538b8ce,Data Scientist,5,2,No,3,No,14.027597499793822
f0c81ce0-b67b-4bc1-88e8-58eb079680da,Marketing Manager,9,1,No,1,Yes,17.769949624881967
bd55ffd4-043e-4cb0-a47d-a75165e1aacc,HR Specialist,7,1,No,6,Yes,14.53494078659775
74ddfac1-e23a-4a5f-a592-4afb0a18c53e,HR Specialist,5,3,No,8,Yes,15.316515572169019
45f25c0b-5db8-458c-bd7c-526d7286c526,Marketing Manager,8,6,No,10,No,14.582739695576294
49c8af82-37c1-48b2-aa26-1d1f73ca0416,Marketing Manager,5,6,No,10,No,18.406091304866578
a3db1009-a7b4-469b-b6f3-55836e957bc9,Marketing Manager,1,10,No,7,Yes,18.44297049910888
86b61333-4aff-4882-b5c2-0ccbaae64d5e,Data Scientist,1,8,Yes,10,No,16.02287302392332
52f8b7b7-52c1-4dcc-9808-8d56235936d7,Product Manager,10,5,Yes,7,Yes,12.2079425742923
c55a955c-9e73-4694-b152-480508065e2e,HR Specialist,5,6,No,3,Yes,7.878960537747684
93648255-c3d7-4a6c-a9b6-df43be918636,Data Scientist,9,4,Yes,3,Yes,6.983015787735975
6f7db3e1-cc1c-47d7-af18-cc9db4de4489,Marketing Manager,7,1,No,9,No,17.759563374598898
940c90ce-de9b-43a5-804c-ce1c29d9eb71,HR Specialist,7,4,No,5,No,7.1971749847941275
725f99ae-ee17-441a-8cd8-d7823bceccd0,HR Specialist,10,7,No,6,No,14.111534414751718
3c220217-3e95-48a4-92ee-a591612a4593,HR Specialist,6,9,No,3,Yes,15.349484899759439
a42c6e2c-5bb7-4906-9bf8-19f6820919e7,HR Specialist,10,2,No,9,No,18.082107803253848
dc77516c-2032-4a60-9a0b-439b8316b0e5,Product Manager,9,3,Yes,6,Yes,13.179935170627877
4cbe37ad-e7d9-456b-b461-1335365f3334,HR Specialist,4,7,No,6,No,8.390850018896456
612f1463-1edd-4ce5-b29b-38594c0bc457,Marketing Manager,2,8,No,5,Yes,12.143874505585622
03737246-ee70-4aa0-9009-d56832b48e04,HR Specialist,5,5,No,10,No,18.167731758406873
a8b7a569-010e-474f-a398-0708ad94ca81,Marketing Manager,10,9,No,9,No,19.162538364208245
a5c6c0e1-baa5-45af-823b-8906a4b75cb8,Data Scientist,1,7,No,6,No,14.575959773519905
c362c64e-873d-4d26-844e-5e7265d079ac,Data Scientist,4,4,No,9,No,19.55718949607861
fcbd6bbc-5b3c-40de-be3e-f99d47649bc8,HR Specialist,8,8,No,5,No,15.19208100472947
874ca029-3c46-4501-ae5a-4042ef2cabc1,HR Specialist,3,5,No,10,No,5.867758360763098
ba583f9d-0275-482d-9f84-5193b44f6bab,Marketing Manager,8,4,No,1,Yes,10.436711543969597
cfa1320a-b715-42e6-8690-b196364e3fef,Software Engineer,5,9,No,2,No,7.453080131941152
42ea7c8b-531b-47cf-985c-b864ce4997b0,Data Scientist,10,8,Yes,2,No,12.414005835109325
f557d986-8ea7-4479-9f93-3be2877fed16,Data Scientist,10,2,No,9,No,19.788919858058453
101896d6-35f0-43ed-972f-05c77940479d,Marketing Manager,6,1,No,2,No,7.872429585130888
966225e0-aec2-4154-8b94-b850d5adbe0b,Software Engineer,1,2,No,3,No,16.60823182758285
e6b8c268-363b-4744-8d4d-805443429402,HR Specialist,1,1,No,9,No,19.871643836764072
c5e602a4-0cf4-4a73-ad36-3b22374b64ca,Product Manager,1,1,No,7,No,15.123793629659076
76be66e7-20fd-4635-87f3-6d72e4533953,Product Manager,6,6,No,5,Yes,13.827790882819171
814292b1-c81e-4845-acfb-a6fff2c52f99,Product Manager,10,5,Yes,1,No,10.135040955818276
92e4b50e-efe3-4192-a071-ce68f7215ed5,Data Scientist,9,4,No,7,No,7.575585175263757
216baba2-5757-43c0-a977-1915a621ae9a,Software Engineer,4,10,No,9,No,19.702773525192676
84db58d5-32e1-44b7-b6a1-2f15218f14fb,Product Manager,5,2,No,4,No,14.710418761766633
a18ba0cb-35cb-4a75-b799-2bee19153415,Data Scientist,5,1,No,8,No,11.425255289767726
c33bf0a8-1753-4c36-8ccb-fe89fa5ef8cd,Software Engineer,6,9,Yes,4,No,14.3688662022066
006dd08f-5ecb-42b2-bb21-7ddd5907711c,Product Manager,8,7,Yes,7,No,6.424172250307491
392ae083-154c-48d7-bde0-0487e82e30fd,HR Specialist,5,3,Yes,2,Yes,16.62293628948808
32aad0f6-f189-483c-a9e8-add595f4aa0b,HR Specialist,6,9,No,8,No,13.378119028303264
ec8cf3db-1df4-4947-afa4-72b255bb9eb2,Software Engineer,8,8,Yes,3,No,19.34308989555293
dee9420f-cf81-4294-811e-d202389ce1b1,Marketing Manager,8,1,Yes,10,Yes,17.41222679274682
164eeff2-54ea-4b4d-8f71-af9c576e8afd,Marketing Manager,1,1,Yes,3,Yes,6.648774804301739
e54d5301-8282-427b-8db3-e9e69494c782,HR Specialist,2,2,No,7,Yes,12.522282990358164
4f730eb5-60b5-4cfe-99dd-009046d39bb7,HR Specialist,8,3,No,8,No,13.582721964598651
e0843bcb-295f-4291-bf7e-a1a248c3ab80,Product Manager,7,10,No,8,No,18.97490046546305
645c9882-011e-43b2-9055-a8e6021628a9,HR Specialist,9,1,Yes,10,No,13.530405253929072
0698b91c-2dd7-48e1-b636-5533a57880f7,Product Manager,6,5,No,1,Yes,13.472582365912343
26a63ff2-5fd5-43fa-9a10-11e8b6880e6d,Data Scientist,5,5,Yes,4,No,7.050058350851803
41e95894-ac9a-4cc2-9b5f-cfeac8108daa,Product Manager,5,4,Yes,2,No,10.07825160828692
6063950c-c39b-4638-94c4-41188e340c40,Product Manager,1,8,No,1,Yes,18.247514455090528
2613ca0d-f78d-4595-a030-0f185a0f9998,HR Specialist,3,8,No,5,Yes,7.365707786343952
9f4895e4-3d61-443b-9b4d-0f93aac89e9d,HR Specialist,5,1,No,3,Yes,5.726104596734923
d520deb5-705f-4773-abfa-477f705f44ac,Software Engineer,2,6,No,4,Yes,6.328651633504594
a588faa3-c92e-4532-bc77-4c17cfefb415,Data Scientist,9,7,Yes,5,Yes,18.108878641101292
70390599-a8e5-4ec3-8c29-41fde04bbc70,Software Engineer,7,1,No,7,Yes,6.871251819657317
b3249d39-4143-4e55-a574-fbdb3c699e2b,Marketing Manager,1,6,No,9,Yes,8.03750630927367
75ad7024-7fc5-4b87-b88e-6024f0c5d0e4,Data Scientist,8,2,Yes,2,No,5.48572572712685
bb8086a2-8d84-4772-a8b1-e521782ad649,Data Scientist,2,4,No,9,No,8.565548441661331
791791a7-9c32-4e23-a272-dbd49b983739,HR Specialist,9,9,No,4,Yes,8.1284617321562
9bffbe28-09a2-4642-930e-1e2036de9c38,HR Specialist,8,5,No,1,No,16.385111637196566
1d1e2b7d-efd3-4091-b95c-648e05f70c8c,Product Manager,4,3,Yes,6,No,18.410078597753014
2a56cc28-b42f-4b4a-8bce-bb0085ce4f3e,Software Engineer,3,2,No,10,No,17.875324444632426
7c493508-e21f-446d-842f-433a2f5d058a,Marketing Manager,3,7,No,8,Yes,6.670633730883398
95e9946b-98fd-404b-8431-d76b3419a481,HR Specialist,1,4,No,8,Yes,7.745188640827214
2123bfdf-15b7-47af-9ffc-edbc43cad454,Data Scientist,2,4,No,5,Yes,17.527173219471646
f81a2c3a-a592-4029-9e94-304cd87bf05b,HR Specialist,3,4,Yes,4,Yes,18.361529812313893
5112568f-fad9-467a-9b31-0dadf472820f,HR Specialist,5,4,No,4,No,13.638164846660825
7b75c6f2-bc41-4fa4-8b8d-03d34e776f6a,Product Manager,3,3,Yes,1,No,14.323667945281219
80a8734c-542a-49a6-9b84-407d09e220f2,Software Engineer,3,4,No,3,Yes,7.482713747818483
4c889094-b803-4f6e-be8d-35583fef2968,HR Specialist,2,3,No,5,No,13.859465110692447
4101a0ca-a2fe-4087-a9b8-d93352acecde,HR Specialist,4,5,No,2,No,16.919907650075057
99357068-1a7a-47a8-b3bd-73015d4cac3a,Software Engineer,5,2,No,9,Yes,13.754241279384049
80530add-054f-4d52-8a78-365941f9080b,HR Specialist,2,5,No,4,No,8.210294782745194
2d60c6bf-df34-457b-827e-e65e50662dcc,Software Engineer,6,7,No,2,Yes,14.71541487325147
9224a7c4-c717-4ccd-a8bf-6a1b300d6813,Software Engineer,7,4,No,10,No,5.985248367904507
f9fa3c96-992d-4d69-8553-adab704500e6,HR Specialist,4,8,No,3,No,16.531393033674604
314fdb3b-2c51-438b-9e33-3f99518ddc1b,Product Manager,2,3,Yes,3,No,17.59770332430765
1ad99c77-202b-4cbf-a40a-9b429076f909,Marketing Manager,6,1,No,8,No,7.311510342763176
d723275c-31c3-47ee-9864-d8370c6114d6,Product Manager,9,2,No,5,No,10.732256002640888
1c237258-698e-443d-b2e6-128da3bf5949,Marketing Manager,7,7,No,1,No,19.02639855091301
08766869-adb7-4d45-b201-e9f928a75d99,Data Scientist,4,5,Yes,4,Yes,14.41810778021579
bf74a734-33c0-41e0-8bb4-0f39f7e2540d,Product Manager,8,7,No,10,No,18.8076780298658
f8a4be23-9e92-4389-9ccd-4d5e0079093b,Software Engineer,2,9,No,7,Yes,8.936713133200334
b38b2e34-8bf7-49e8-94a5-5f9ea378965f,Marketing Manager,8,4,No,4,Yes,6.249082436133573
3496c3df-3404-4956-acce-d6378271e154,Marketing Manager,8,7,No,2,Yes,11.352706899641104
50dae9c2-bfd1-4e3b-b7be-e9cf1b37fcd6,HR Specialist,5,3,No,1,Yes,11.797068086405845
ecb00c0b-05f1-4b48-9ba0-aec5d4944bdb,Software Engineer,7,2,No,6,Yes,11.839669352014257
303b5704-3ff7-4756-9023-54a790faa72c,Marketing Manager,2,3,No,10,No,6.001196779743429
db689ead-b553-46dc-bcaa-ba46f57720ec,Product Manager,6,9,No,5,Yes,6.996007714369535
f5661af1-bcb8-4c34-915e-060ab5f11c28,HR Specialist,3,5,No,2,No,13.732000365657065
21caf868-51a2-4f8c-808d-428dd4a31dd5,Product Manager,10,7,No,5,No,14.24518830445078
7883c0d2-ae4b-410c-9930-2748680a2f1b,Marketing Manager,1,1,No,7,No,6.145644206761306
28d7fca2-a343-4403-91f7-589e52509b80,Software Engineer,8,2,No,10,No,6.734633159537991
2a6bf410-0dd6-46b4-b84c-73de21f9fb0a,Marketing Manager,4,3,No,3,No,16.114375998316874
69a88497-eda6-4fe0-8638-5ded59ecab6d,Software Engineer,10,5,No,4,Yes,15.908338634507762
21ae50dc-2214-4257-b3f5-e3dc168269af,Marketing Manager,6,5,No,7,Yes,10.165175511684405
72086771-5ee6-4a51-b0fa-7f5321a99be9,Data Scientist,9,4,Yes,6,No,19.875665954190623
3c7b8c26-df19-4337-9ef9-910f82d12dcf,Software Engineer,10,8,No,8,Yes,8.60995662751866
00c745a2-58eb-4f51-afd9-a210fc17c841,HR Specialist,6,5,No,9,No,16.144896492090744
e09a9078-21c6-49e1-a4ba-2452754e15d5,Product Manager,8,5,No,8,Yes,9.91871442611101
aaf58d27-1626-4617-9a73-b5f50fbad67a,Software Engineer,10,4,No,8,No,14.82011627987822
a5906d9d-3703-424d-818b-510861dd378d,Marketing Manager,6,7,No,7,Yes,5.605733331679118
7db30d41-2678-4467-ba64-2d034746ddd8,Data Scientist,5,8,No,4,No,9.677009118246419
be346d4a-2dcb-40d7-9714-fda06e86c394,Data Scientist,1,1,No,4,No,17.492439028003435
0f710efe-3c20-49c5-a1f0-909a8035732d,Product Manager,7,10,Yes,1,No,13.27184280336611
0203b007-f1cc-44e4-9dcd-8fe4b28383be,Product Manager,8,5,Yes,4,No,9.740350212553906
5bf290f6-3e8f-4bee-9202-ba873238f90e,Software Engineer,8,2,No,8,No,12.22241558051136
be6ac136-e7d4-48ee-8f86-28b503eb9413,Data Scientist,6,4,Yes,10,Yes,8.7920020375746
dcdf7903-849e-47a4-8f35-7a9c89202f66,HR Specialist,10,4,No,3,Yes,5.908580733949023
98557bf9-8442-4951-9e4a-04239c70562a,Product Manager,3,10,No,9,Yes,10.391512301386996
146e47c3-8b3b-4a03-821d-1df41b6ea7e3,Product Manager,3,6,No,7,No,18.800859824992205
4398f19e-e5fe-4a9c-be3b-e5519eabaf23,Product Manager,2,7,Yes,5,Yes,7.310839796080375
d37e8302-2e8d-4a8e-b6ca-4cacfcd2a17f,Software Engineer,8,8,No,5,Yes,16.26758270178451
430a4abc-3d0a-4154-9e27-3b1b0fae9d99,Data Scientist,2,6,Yes,8,Yes,12.228074011029797
1a31bca8-77f9-4eee-aa96-317df94d31ae,HR Specialist,8,3,No,6,No,8.952214923641474
8976e63f-efdc-4cb4-8b92-3b25fc85ac2e,Software Engineer,3,2,No,2,Yes,9.113619365126631
df4016c2-2e6a-43fe-af60-17ec36987d41,Product Manager,6,8,Yes,8,Yes,17.54020939238668
3006bee9-a747-4a77-80a5-1e9734458b85,Marketing Manager,6,3,No,9,No,15.475762858303815
33847efa-278a-4742-bacc-b69b7b529b0b,Product Manager,2,1,No,3,No,12.269530338937741
96934f1a-4612-4d1c-88f3-3fa703c3024b,HR Specialist,2,10,No,4,Yes,5.879752010641866
fcaf8f0a-1e50-4f57-933a-730f236fbc8d,HR Specialist,8,4,No,9,No,7.939795242362743
5d754544-7ef6-4851-b064-36ef693446c9,HR Specialist,5,7,No,5,Yes,15.1091135178565
15cecad4-4758-412d-b2ae-e62a65fd89ba,Software Engineer,8,10,No,10,No,8.984653692657627
fc91439d-98c8-46dd-83af-624e4c78a8ef,Marketing Manager,8,10,Yes,9,No,17.520947958183434
331dcb21-fc7d-49ed-b390-342f3968e75e,Marketing Manager,1,6,No,1,Yes,17.718860107128773
685f15e0-b999-4cdf-8e7c-b85889982388,HR Specialist,8,9,Yes,3,No,17.11588341440659
78410b81-2fe8-46ee-b735-59b9c7502dc0,Software Engineer,3,2,No,6,No,15.450421161656728
28d30aa7-e9c1-4b85-9a2b-793857f35f49,Software Engineer,10,2,Yes,9,Yes,19.82416534566937
6dfd08df-e121-4092-9c73-fe6a43096c88,Data Scientist,6,8,No,5,Yes,11.862924850622756
9983203e-84f5-487a-92f2-aa4d7340db2d,Data Scientist,9,1,Yes,5,Yes,16.355587238110655
908777d1-ba16-4a7c-8a3e-bb2ddb964bee,Product Manager,6,4,No,4,No,12.307477248327492
0ab6195c-7600-4ae0-9f55-e52a3b29557f,Software Engineer,8,6,No,5,No,18.21263909837228
b34dc1d9-3675-4532-9d43-821410bafb5f,Marketing Manager,7,6,No,8,Yes,15.837798014802985
